CASS,11,C,/home/azhao/projects/def-henryg/Garibaldi_Lake_data_summer2022/azhao_pheno_processing_workingdir/export/CASS_11C/CASS_11C_day0.jpg,2022-07-21,nan,nan,nan,nan
CASS,11,C,/home/azhao/projects/def-henryg/Garibaldi_Lake_data_summer2022/azhao_pheno_processing_workingdir/export/CASS_11C/CASS_11C_day1.jpg,2022-07-22,2.798895463510848,3.169388560157791,1.3202958579881656,2.0306114398422093
CASS,11,C,/home/azhao/projects/def-henryg/Garibaldi_Lake_data_summer2022/azhao_pheno_processing_workingdir/export/CASS_11C/CASS_11C_day2.jpg,2022-07-23,1.928836291913215,2.016706114398422,0.8443392504930967,1.191715976331361
CASS,11,C,/home/azhao/projects/def-henryg/Garibaldi_Lake_data_summer2022/azhao_pheno_processing_workingdir/export/CASS_11C/CASS_11C_day3.jpg,2022-07-24,2.0505719921104535,2.0675739644970417,0.8500986193293887,1.1170808678500985
CASS,11,C,/home/azhao/projects/def-henryg/Garibaldi_Lake_data_summer2022/azhao_pheno_processing_workingdir/export/CASS_11C/CASS_11C_day4.jpg,2022-07-25,2.3070019723865878,2.413984220907298,0.9791913214990138,1.2647731755424063
CASS,11,C,/home/azhao/projects/def-henryg/Garibaldi_Lake_data_summer2022/azhao_pheno_processing_workingdir/export/CASS_11C/CASS_11C_day5.jpg,2022-07-26,2.016232741617357,2.3294280078895464,0.7732938856015779,1.2890729783037476
CASS,11,C,/home/azhao/projects/def-henryg/Garibaldi_Lake_data_summer2022/azhao_pheno_processing_workingdir/export/CASS_11C/CASS_11C_day6.jpg,2022-07-27,2.199605522682446,2.4805128205128204,0.9290335305719922,1.3188362919132148
CASS,11,C,/home/azhao/projects/def-henryg/Garibaldi_Lake_data_summer2022/azhao_pheno_processing_workingdir/export/CASS_11C/CASS_11C_day7.jpg,2022-07-28,3.063353057199211,3.618323471400395,1.1778895463510848,1.9500788954635109
CASS,11,C,/home/azhao/projects/def-henryg/Garibaldi_Lake_data_summer2022/azhao_pheno_processing_workingdir/export/CASS_11C/CASS_11C_day8.jpg,2022-07-29,2.4187376725838265,2.953648915187377,1.0235305719921104,1.550887573964497
CASS,11,C,/home/azhao/projects/def-henryg/Garibaldi_Lake_data_summer2022/azhao_pheno_processing_workingdir/export/CASS_11C/CASS_11C_day9.jpg,2022-07-30,2.874418145956607,3.221913214990138,1.0521893491124261,1.701932938856016
CASS,11,C,/home/azhao/projects/def-henryg/Garibaldi_Lake_data_summer2022/azhao_pheno_processing_workingdir/export/CASS_11C/CASS_11C_day10.jpg,2022-07-31,2.5908678500986193,3.183688362919132,0.9300788954635107,1.6001577909270217
CASS,11,C,/home/azhao/projects/def-henryg/Garibaldi_Lake_data_summer2022/azhao_pheno_processing_workingdir/export/CASS_11C/CASS_11C_day11.jpg,2022-08-01,2.4827613412228797,2.7685996055226822,1.0954240631163707,1.063293885601578
CASS,11,C,/home/azhao/projects/def-henryg/Garibaldi_Lake_data_summer2022/azhao_pheno_processing_workingdir/export/CASS_11C/CASS_11C_day12.jpg,2022-08-02,2.1453846153846152,2.2898816568047335,0.8327810650887575,0.8387968441814596
CASS,11,C,/home/azhao/projects/def-henryg/Garibaldi_Lake_data_summer2022/azhao_pheno_processing_workingdir/export/CASS_11C/CASS_11C_day13.jpg,2022-08-03,2.350355029585799,2.754201183431953,1.0528796844181458,1.5782642998027614
CASS,11,C,/home/azhao/projects/def-henryg/Garibaldi_Lake_data_summer2022/azhao_pheno_processing_workingdir/export/CASS_11C/CASS_11C_day14.jpg,2022-08-04,2.730966469428008,3.2773767258382644,1.0909467455621302,1.8071992110453647
CASS,11,C,/home/azhao/projects/def-henryg/Garibaldi_Lake_data_summer2022/azhao_pheno_processing_workingdir/export/CASS_11C/CASS_11C_day15.jpg,2022-08-05,2.3148915187376726,2.9861143984220906,0.9485009861932939,1.5114003944773176
CASS,11,C,/home/azhao/projects/def-henryg/Garibaldi_Lake_data_summer2022/azhao_pheno_processing_workingdir/export/CASS_11C/CASS_11C_day16.jpg,2022-08-06,2.811992110453649,3.314556213017752,1.1981065088757397,1.8353254437869824
